Bid Price,Bid Size,Bid Amount,Ask Price,Ask Size,Ask Amount,Spread,Diff Size
1218.6,0.0093,1,1383.58,0.01554928,1,-164.98000000000002,-0.006249280000000001
1218.54,0.66411443,1,1383.67,0.09836267,1,-165.1300000000001,0.56575176
1218.52,0.02039359,1,1383.69,0.05103389,2,-165.17000000000007,-0.0306403
1218.46,0.32631354,1,1383.74,0.01398876,1,-165.27999999999997,0.31232478
1218.43,0.08426647,1,1383.81,0.01,1,-165.37999999999988,0.07426647
1218.4,0.17036624,1,1383.98,0.0812156,1,-165.57999999999993,0.08915064
1218.36,0.10940892,1,1384.0,20.169,4,-165.6400000000001,-20.05959108
1218.33,0.04144882,1,1384.01,0.00468278,1,-165.68000000000006,0.03676604
1218.22,0.02165516,1,1384.26,0.03599284,1,-166.03999999999996,-0.014337679999999998
1218.21,0.00820877,1,1384.28,0.02413729,1,-166.06999999999994,-0.015928519999999998
1218.2,0.07618095,1,1384.3,0.05118184,1,-166.0999999999999,0.024999109999999998
1218.17,0.06822532,1,1384.33,0.01,1,-166.15999999999985,0.058225320000000004
1218.04,0.07872923,1,1384.34,0.06858222,1,-166.29999999999995,0.010147009999999998
1218.0,8.5116042,6,1384.51,0.02015149,1,-166.51,8.49145271
1217.99,0.47653795,1,1384.57,0.00657124,1,-166.57999999999993,0.46996671
1217.96,0.49931778,1,1384.58,0.00179369,1,-166.6199999999999,0.49752409
1217.95,0.06285818,1,1384.61,0.01212128,1,-166.65999999999985,0.0507369
1217.79,0.3,1,1384.65,0.02556478,1,-166.86000000000013,0.27443522
1217.73,0.02508563,3,1384.74,0.01,1,-167.01,0.015085630000000001
1217.67,2.6125532,2,1384.8,0.03507553,1,-167.12999999999988,2.57747767
1217.66,0.01560969,1,1384.82,0.03125138,3,-167.15999999999985,-0.01564169
1217.5,10.18065743,1,1384.9,0.063,1,-167.4000000000001,10.11765743
1217.37,4.35581679,2,1384.91,0.0072,1,-167.5400000000002,4.34861679
1217.32,0.03415583,1,1384.93,0.01507055,1,-167.61000000000013,0.019085279999999996
1217.31,0.00332629,1,1385.0,41.6577188,24,-167.69000000000005,-41.65439251
1217.3,0.01747073,1,1385.01,0.00262241,1,-167.71000000000004,0.01484832
1217.26,3.0,1,1385.08,0.04006953,1,-167.81999999999994,2.95993047
1217.24,0.0059998,1,1385.13,0.01611736,1,-167.8900000000001,-0.010117560000000001
1217.19,0.04083175,1,1385.21,0.69591373,2,-168.01999999999998,-0.6550819800000001
1217.15,0.74543584,2,1385.35,0.02052827,1,-168.19999999999982,0.72490757
1217.02,0.03875638,1,1385.41,0.05875662,1,-168.3900000000001,-0.020000240000000002
1217.0,4.26310372,4,1385.56,0.00110678,1,-168.55999999999995,4.26199694
1216.95,5.73011248,2,1385.59,0.01845799,1,-168.63999999999987,5.71165449
1216.93,0.0094,1,1385.64,0.01819939,1,-168.71000000000004,-0.008799389999999999
1216.91,0.19990108,1,1385.67,0.11854973,3,-168.76,0.08135135
1216.87,0.019102,1,1385.73,0.056,1,-168.86000000000013,-0.036898
1216.81,0.04427618,1,1385.96,1.13,1,-169.1500000000001,-1.08572382
1216.75,0.00482928,1,1386.0,7.74828504,4,-169.25,-7.74345576
1216.68,0.00525579,1,1386.13,0.02191943,1,-169.45000000000005,-0.01666364
1216.64,0.02171044,1,1386.15,0.04657813,1,-169.51,-0.02486769
1216.61,0.01634049,1,1386.2,0.01,1,-169.59000000000015,0.006340489999999999
1216.59,0.09066235,1,1386.28,0.088,1,-169.69000000000005,0.0026623500000000078
1216.51,0.04760902,1,1386.46,0.01461272,1,-169.95000000000005,0.032996300000000006
1216.44,0.9,1,1386.47,0.0102875,1,-170.02999999999997,0.8897125
1216.43,0.02460576,1,1386.58,0.04035156,2,-170.14999999999986,-0.0157458
1216.42,0.00996108,1,1386.59,0.11320577,2,-170.16999999999985,-0.10324469
1216.39,0.08085305,1,1386.75,0.02841138,1,-170.3599999999999,0.052441669999999996
1216.32,0.2,1,1386.84,0.01780822,1,-170.51999999999998,0.18219178000000003
1216.27,0.02988022,1,1386.94,0.0051885,1,-170.67000000000007,0.02469172
1216.08,0.3,1,1386.97,0.001,1,-170.8900000000001,0.299
1216.07,0.02900867,10,1387.0,1.13791575,4,-170.93000000000006,-1.1089070799999998
1216.03,0.21547797,1,1387.08,0.03690557,1,-171.04999999999995,0.1785724
1216.0,1.71126475,7,1387.19,0.09202272,2,-171.19000000000005,1.61924203
1215.99,1.0,1,1387.22,1.9,1,-171.23000000000002,-0.8999999999999999
1215.9,0.43671744,1,1387.31,0.019422,1,-171.40999999999985,0.41729544
1215.82,0.16833276,1,1387.32,0.10834334,1,-171.5,0.05998942
1215.79,0.0224321,1,1387.35,0.00547454,1,-171.55999999999995,0.01695756
1215.75,0.08584824,1,1387.53,0.20780538,1,-171.77999999999997,-0.12195714
1215.69,0.0819605,1,1387.56,0.01963888,1,-171.8699999999999,0.06232162000000001
1215.53,1.0,1,1387.65,0.071,1,-172.12000000000012,0.929
1215.51,0.00750303,1,1387.74,0.01843468,1,-172.23000000000002,-0.010931649999999998
1215.44,0.16435544,1,1387.75,0.0021667,1,-172.30999999999995,0.16218874
1215.33,0.12581187,2,1387.82,0.42311337,1,-172.49,-0.2973015
1215.17,0.08220825,1,1387.9,0.63899254,1,-172.73000000000002,-0.5567842900000001
1215.04,1.0,1,1387.92,0.49950166,1,-172.8800000000001,0.50049834
1215.0,127.68739342,33,1387.95,0.01168915,1,-172.95000000000005,127.67570427000001
1214.93,0.29269989,1,1387.96,0.10439667,2,-173.02999999999997,0.18830322000000002
1214.89,0.02166031,1,1388.0,13.18745255,9,-173.1099999999999,-13.16579224
1214.88,0.1,1,1388.03,0.067,1,-173.14999999999986,0.033
1214.85,0.16153694,1,1388.18,0.01912896,1,-173.33000000000015,0.14240798
1214.75,83.82753653,2,1388.46,3.0,1,-173.71000000000004,80.82753653
1214.66,0.02,1,1388.48,0.059,1,-173.81999999999994,-0.03899999999999999
1214.56,0.32736135,1,1388.53,0.01304113,1,-173.97000000000003,0.31432022
1214.46,0.00409235,1,1388.55,0.03017934,1,-174.08999999999992,-0.026086989999999997
1214.44,0.01317479,1,1388.65,0.07071826,2,-174.21000000000004,-0.057543470000000006
1214.38,0.02091484,1,1388.76,0.03643668,1,-174.37999999999988,-0.015521839999999999
1214.33,0.01637117,1,1388.89,0.02248698,1,-174.56000000000017,-0.006115809999999999
1214.29,0.01,1,1389.0,4.73782054,7,-174.71000000000004,-4.727820540000001
1214.27,0.05248924,1,1389.03,0.069,1,-174.76,-0.016510760000000006
1214.24,0.00239667,1,1389.05,2.0,1,-174.80999999999995,-1.99760333
1214.16,0.06845065,1,1389.11,0.08129874,2,-174.94999999999982,-0.012848089999999993
1214.14,1.22802972,1,1389.41,0.067,1,-175.26999999999998,1.1610297200000002
1214.13,0.50074232,1,1389.46,0.04027316,1,-175.32999999999993,0.46046915999999993
1214.12,0.01312555,1,1389.53,0.4,1,-175.41000000000008,-0.38687445000000004
1214.06,0.11745341,1,1389.54,0.10039956,1,-175.48000000000002,0.017053849999999995
1214.05,0.003,1,1389.58,0.00450555,1,-175.52999999999997,-0.0015055499999999996
1214.04,0.04115481,1,1389.6,0.73889711,1,-175.55999999999995,-0.6977423
1214.02,0.02648879,1,1389.65,0.25589888,1,-175.6300000000001,-0.22941008999999998
1214.01,2.5,1,1389.66,0.01342472,1,-175.6500000000001,2.48657528
1214.0,2.0,1,1389.73,0.03619408,1,-175.73000000000002,1.96380592
1213.98,0.40939719,1,1389.84,13.29321292,2,-175.8599999999999,-12.88381573
1213.96,0.00201496,1,1389.85,0.059,1,-175.88999999999987,-0.056985039999999994
1213.92,0.07247479,1,1389.96,0.73928331,1,-176.03999999999996,-0.66680852
1213.88,0.0094,1,1389.98,0.30711433,3,-176.0999999999999,-0.29771432999999997
1213.78,0.08189292,1,1390.0,522.17730214,31,-176.22000000000003,-522.0954092200001
1213.64,0.19115307,1,1390.05,0.01611736,1,-176.40999999999985,0.17503571
1213.48,0.47830905,1,1390.1,2.81187322,1,-176.6199999999999,-2.33356417
1213.14,0.16274596,1,1390.28,0.01932188,1,-177.13999999999987,0.14342408
1213.13,0.44830973,3,1390.3,0.05,1,-177.16999999999985,0.39830973000000003
1213.01,0.02792854,1,1390.41,0.102,1,-177.4000000000001,-0.07407145999999999
1213.0,82.09000926,12,1390.42,0.02942864,1,-177.42000000000007,82.06058062
1212.92,0.05,1,1390.47,0.13410534,1,-177.54999999999995,-0.08410533999999999
1212.83,0.0081957,1,1390.52,0.00875084,1,-177.69000000000005,-0.0005551399999999991
1212.82,0.01357505,1,1390.73,0.07348997,1,-177.91000000000008,-0.05991492
1212.79,0.02315612,2,1390.78,0.067,1,-177.99,-0.04384388
1212.73,0.04271375,1,1390.91,0.0180873,1,-178.18000000000006,0.02462645
1212.69,0.0328,1,1390.94,0.01166491,1,-178.25,0.021135090000000002
1212.65,0.00409846,1,1390.98,0.29219188,1,-178.32999999999993,-0.28809342
1212.61,0.02057495,1,1391.0,0.04,1,-178.3900000000001,-0.01942505
1212.6,0.02,1,1391.01,0.2159758,1,-178.41000000000008,-0.1959758
1212.57,0.08681561,1,1391.11,0.0577605,2,-178.53999999999996,0.029055110000000002
1212.54,0.00819766,1,1391.14,0.00147614,1,-178.60000000000014,0.006721520000000001
1212.43,1.0,1,1391.15,0.31135492,1,-178.72000000000003,0.68864508
1212.4,0.02795421,1,1391.17,0.17005396,1,-178.76999999999998,-0.14209975
1212.37,0.02060618,1,1391.2,0.02401725,1,-178.83000000000015,-0.0034110699999999987
1212.32,0.017,1,1391.22,0.059,1,-178.9000000000001,-0.041999999999999996
1212.28,2.0,1,1391.28,0.14431715,1,-179.0,1.85568285
1212.2,1.64164659,2,1391.29,0.06823968,1,-179.08999999999992,1.5734069099999999
1212.19,0.01571957,1,1391.44,0.06176745,1,-179.25,-0.04604788
1212.12,5.33068785,4,1391.55,0.02543802,1,-179.43000000000006,5.30524983
1212.03,0.10248241,2,1391.61,0.014185,1,-179.57999999999993,0.08829740999999999
1212.0,619.9567586,21,1391.64,0.0046571,1,-179.6400000000001,619.9521014999999
1211.97,0.18184884,2,1391.69,0.17988209,1,-179.72000000000003,0.001966750000000017
1211.71,0.04031646,1,1391.77,0.06039008,1,-180.05999999999995,-0.02007362
1211.66,1.0,1,1391.86,0.00788649,1,-180.19999999999982,0.99211351
1211.59,0.01650724,1,1391.88,0.33726518,3,-180.2900000000002,-0.32075794
1211.57,0.00410212,1,1392.0,10.10495935,4,-180.43000000000006,-10.100857229999999
1211.5,0.1640941,1,1392.2,2.37195976,2,-180.70000000000005,-2.2078656600000004
1211.49,0.24614317,1,1392.25,0.03881,1,-180.76,0.20733317
1211.48,0.01640968,1,1392.33,0.09496894,3,-180.8499999999999,-0.07855926
1211.38,0.08273623,1,1392.57,0.01498785,1,-181.18999999999983,0.06774838
1211.22,0.41124101,1,1392.61,0.07814463,1,-181.38999999999987,0.33309638
1211.11,7.033,3,1392.69,0.0027331,1,-181.58000000000015,7.0302669
1211.04,0.03302947,1,1392.71,1.0,1,-181.67000000000007,-0.96697053
1211.01,0.32832099,1,1392.76,0.03497181,1,-181.75,0.29334918
1211.0,3.61109609,8,1392.94,0.1166676,1,-181.94000000000005,3.49442849
1210.99,0.00970138,1,1392.99,0.42154309,1,-182.0,-0.41184171
1210.95,0.12926738,1,1393.0,25.0,1,-182.04999999999995,-24.87073262
1210.87,0.29219188,1,1393.05,0.02181056,1,-182.18000000000006,0.27038132000000004
1210.81,0.015698,1,1393.07,0.0463468,1,-182.26,-0.0306488
1210.8,0.03932307,1,1393.15,0.04073,1,-182.35000000000014,-0.0014069300000000007
1210.72,0.02048437,1,1393.2,0.00208297,1,-182.48000000000002,0.0184014
1210.69,0.62531802,2,1393.22,0.0320137,2,-182.52999999999997,0.59330432
1210.62,0.01756713,1,1393.28,0.36773165,1,-182.66000000000008,-0.35016452000000003
1210.27,3.0,1,1393.35,0.0112324,1,-183.07999999999993,2.9887676
1210.22,0.1008658,1,1393.4,0.01453995,1,-183.18000000000006,0.08632585000000001
1210.21,0.03295236,1,1393.41,0.0186655,1,-183.20000000000005,0.014286859999999998
1210.17,0.06867634,1,1393.46,0.08067708,3,-183.28999999999996,-0.012000739999999996
1210.11,0.04111993,1,1393.51,0.03281393,1,-183.4000000000001,0.008306000000000001
1210.01,0.25528476,2,1393.52,0.02554023,1,-183.51,0.22974453
1210.0,97.50502615,79,1393.53,0.19016735,1,-183.52999999999997,97.31485880000001
1209.98,0.86015339,2,1393.85,6.08817443,1,-183.8699999999999,-5.22802104
1209.92,0.82154192,1,1394.0,7.96537992,5,-184.07999999999993,-7.143838000000001
1209.91,0.11202774,1,1394.23,0.59990888,1,-184.31999999999994,-0.48788114
1209.67,0.1313235,1,1394.29,0.0054473,1,-184.6199999999999,0.12587620000000002
1209.64,0.00783323,1,1394.44,0.0282547,1,-184.79999999999995,-0.02042147
1209.63,0.009,1,1394.46,0.25,1,-184.82999999999993,-0.241
1209.47,0.08300661,1,1394.5,0.04175982,1,-185.02999999999997,0.04124678999999999
1209.45,4.1175741,1,1394.51,0.08954914,1,-185.05999999999995,4.02802496
1209.28,0.0329,1,1394.6,0.074,1,-185.31999999999994,-0.0411
1209.22,0.1683543,1,1394.61,0.07,1,-185.38999999999987,0.0983543
1209.19,0.32881515,1,1394.65,0.06879317,1,-185.46000000000004,0.26002198
1209.1,0.64870564,1,1394.69,0.00178068,1,-185.59000000000015,0.64692496
1209.0,62.28338138,8,1394.82,0.01999929,1,-185.81999999999994,62.26338209
1208.98,0.55800646,2,1394.83,0.06,1,-185.8499999999999,0.49800646
1208.92,0.00145692,1,1394.94,0.01818803,1,-186.01999999999998,-0.01673111
1208.86,0.01747099,1,1394.97,0.01611736,1,-186.11000000000013,0.001353629999999998
1208.72,0.01486483,1,1395.0,132.40048728,16,-186.27999999999997,-132.38562245
1208.71,0.15493968,1,1395.12,0.00136258,1,-186.40999999999985,0.1535771
1208.7,0.125,1,1395.13,0.01882344,1,-186.43000000000006,0.10617656
1208.66,2.22706446,1,1395.22,0.00426703,1,-186.55999999999995,2.22279743
1208.59,0.0329,1,1395.23,0.02460576,1,-186.6400000000001,0.008294239999999998
1208.51,0.04,1,1395.3,0.02697523,2,-186.78999999999996,0.013024770000000001
1208.4,0.42685941,1,1395.38,0.02342312,1,-186.98000000000002,0.40343629
1208.32,0.11722474,1,1395.41,0.30473461,1,-187.09000000000015,-0.18750987000000002
1208.31,0.45608951,2,1395.5,5.02,2,-187.19000000000005,-4.56391049
1208.27,0.04768504,2,1395.54,0.00651957,1,-187.26999999999998,0.041165469999999996
1208.24,0.0527512,1,1395.59,1.0,1,-187.3499999999999,-0.9472488
1208.18,0.5,1,1395.84,0.02237503,1,-187.65999999999985,0.47762497
1208.09,0.00166099,1,1395.91,0.56549804,2,-187.82000000000016,-0.5638370500000001
1208.0,9.68109722,7,1396.0,2.0718985,2,-188.0,7.60919872
1207.95,0.06337855,1,1396.08,0.4,1,-188.12999999999988,-0.33662145
1207.93,0.0212325,1,1396.1,0.01386496,1,-188.16999999999985,0.0073675400000000005
1207.91,0.03732007,1,1396.13,0.50614542,2,-188.22000000000003,-0.46882535
1207.89,0.01649157,1,1396.27,0.01161946,1,-188.37999999999988,0.004872110000000001
1207.88,0.061644,3,1396.29,0.002,1,-188.40999999999985,0.059643999999999996
1207.8,0.9,1,1396.37,0.06019108,1,-188.56999999999994,0.8398089200000001
1207.74,0.055,2,1396.54,0.01799135,1,-188.79999999999995,0.037008650000000004
1207.63,4.69798622,2,1396.78,0.01934,1,-189.14999999999986,4.67864622
1207.53,0.14946261,1,1396.8,0.13,1,-189.26999999999998,0.01946260999999999
1207.49,0.085,1,1396.82,0.10063379,1,-189.32999999999993,-0.015633789999999995
1207.44,0.41244285,1,1396.91,0.0362513,1,-189.47000000000003,0.37619155000000004
1207.4,0.04530414,1,1396.96,0.01486483,1,-189.55999999999995,0.030439309999999997
1207.37,0.5,1,1396.97,1.0,1,-189.60000000000014,-0.5
1207.32,0.01646622,1,1397.0,11.1,4,-189.68000000000006,-11.08353378
1207.31,0.60832401,1,1397.09,0.05838526,1,-189.77999999999997,0.54993875
1207.25,0.25,1,1397.29,0.072,1,-190.03999999999996,0.178
1207.2,0.04625381,2,1397.32,0.35723906,1,-190.1199999999999,-0.31098525
1207.07,0.25,1,1397.4,0.03792139,1,-190.33000000000015,0.21207861
1207.06,0.1646977,1,1397.51,0.01216,1,-190.45000000000005,0.1525377
1207.02,0.04071508,1,1397.53,0.01334916,1,-190.51,0.027365920000000002
1207.0,30.41367986,8,1397.55,0.5,1,-190.54999999999995,29.91367986
1206.91,0.13235085,2,1397.57,1.0,1,-190.65999999999985,-0.86764915
1206.9,0.01696969,1,1397.76,0.73515531,1,-190.8599999999999,-0.71818562
1206.89,0.99979263,1,1397.97,0.05,1,-191.07999999999993,0.9497926299999999
1206.88,0.03394175,1,1398.0,11.2145389,10,-191.1199999999999,-11.18059715
1206.84,0.02213403,2,1398.04,0.20064048,1,-191.20000000000005,-0.17850645
1206.81,0.03294636,1,1398.05,0.80906742,1,-191.24,-0.77612106
1206.72,0.16507558,1,1398.07,0.37443472,1,-191.3499999999999,-0.20935914
1206.62,0.03445871,1,1398.08,0.0356372,1,-191.46000000000004,-0.0011784900000000043
1206.55,0.40978823,3,1398.13,0.03693181,1,-191.58000000000015,0.37285641999999997
1206.5,1.06915712,2,1398.15,0.02389787,1,-191.6500000000001,1.04525925
1206.33,140.79243449,1,1398.18,0.41997834,1,-191.85000000000014,140.37245615
1206.3,0.16513106,1,1398.27,0.06789906,1,-191.97000000000003,0.097232
1206.19,5.121,1,1398.3,0.4,1,-192.1099999999999,4.721
1206.18,0.06890351,1,1398.32,0.01538538,1,-192.13999999999987,0.05351813
1206.17,0.00566978,1,1398.36,0.00946439,1,-192.18999999999983,-0.0037946099999999995
1206.15,0.0095,1,1398.4,0.2,1,-192.25,-0.1905
1206.1,0.01238624,1,1398.42,0.16710584,1,-192.32000000000016,-0.1547196
1206.09,0.11462905,1,1398.47,0.02531214,1,-192.3800000000001,0.08931691
1206.01,0.11565251,1,1398.5,0.5,1,-192.49,-0.38434749
1206.0,45.93873846,13,1398.54,0.11610757,1,-192.53999999999996,45.822630890000006
1205.97,0.00022299,1,1398.59,0.01857775,1,-192.6199999999999,-0.01835476
1205.84,0.155,1,1398.83,9.4522,1,-192.99,-9.2972
1205.8,0.10019473,1,1398.94,0.00580137,1,-193.1400000000001,0.09439336
1205.78,0.02190598,1,1398.97,0.10427305,1,-193.19000000000005,-0.08236707000000001
1205.75,0.01,1,1398.98,1.007,1,-193.23000000000002,-0.9969999999999999
1205.59,0.00487398,1,1399.0,41.52865155,17,-193.41000000000008,-41.52377757
1205.55,0.004329,1,1399.1,0.10743112,1,-193.54999999999995,-0.10310212
1205.46,0.2438589,3,1399.17,0.01413695,1,-193.71000000000004,0.22972194999999998
1205.34,0.00082466,1,1399.28,0.05817429,1,-193.94000000000005,-0.05734963
1205.32,0.033,1,1399.3,0.08032663,1,-193.98000000000002,-0.047326629999999995
1205.3,0.13231703,2,1399.31,0.00463157,1,-194.01,0.12768546
1205.27,0.09956275,1,1399.38,1.00123857,1,-194.11000000000013,-0.9016758199999999
1205.23,0.21231633,1,1399.68,0.4979493,1,-194.45000000000005,-0.28563297
1205.21,0.08247525,1,1399.82,0.07505966,1,-194.6099999999999,0.00741559
1205.19,0.0016886,1,1399.88,0.01993023,1,-194.69000000000005,-0.01824163
1205.18,0.1,1,1399.9,0.03884,1,-194.72000000000003,0.061160000000000006
1205.17,0.0059998,1,1399.96,0.01922913,1,-194.78999999999996,-0.013229330000000001
1205.16,0.00202968,1,1399.98,1.94207205,1,-194.81999999999994,-1.94004237
1205.14,0.00145692,1,1399.99,3.00076399,3,-194.8499999999999,-2.99930707
1205.1,1.0,1,1400.0,396.36621191,133,-194.9000000000001,-395.36621191
1205.08,0.08265011,1,1400.02,0.04611675,1,-194.94000000000005,0.03653336
1205.0,233.29817569,64,1400.07,0.02349694,1,-195.06999999999994,233.27467875
1204.91,0.06611595,1,1400.25,0.14019524,1,-195.33999999999992,-0.07407928999999999
1204.75,0.08250674,1,1400.26,0.01490562,1,-195.51,0.06760112
1204.68,0.82511538,1,1400.38,0.02645226,2,-195.70000000000005,0.79866312
1204.58,0.1,1,1400.44,0.01453825,1,-195.86000000000013,0.08546175
1204.57,3.13594758,1,1400.49,0.02541313,1,-195.92000000000007,3.11053445
1204.49,3.16209498,2,1400.51,0.02190298,1,-196.01999999999998,3.140192
1204.44,0.3,1,1400.58,0.09174153,1,-196.13999999999987,0.20825846999999997
1204.36,0.033,1,1400.59,0.4965,1,-196.23000000000002,-0.4635
1204.26,0.05369298,1,1400.71,0.00148634,1,-196.45000000000005,0.05220664
1204.17,0.04127324,1,1400.91,0.5,1,-196.74,-0.45872676
1204.16,0.66037736,1,1400.92,0.02653835,1,-196.76,0.63383901
1204.08,0.09352276,2,1400.98,0.05999295,1,-196.9000000000001,0.03352980999999999
1204.04,0.02005074,1,1401.0,52.63355887,3,-196.96000000000004,-52.61350813
1204.0,9.41695172,6,1401.01,0.01181718,1,-197.01,9.40513454
1203.99,0.06578692,2,1401.13,0.05533041,2,-197.1400000000001,0.010456510000000002
1203.97,0.01766416,1,1401.25,0.02558429,2,-197.27999999999997,-0.007920129999999997
1203.81,0.00848832,1,1401.27,0.00542016,1,-197.46000000000004,0.0030681600000000003
1203.78,0.06343628,1,1401.3,0.02653818,1,-197.51999999999998,0.036898099999999996
1203.77,0.02309377,1,1401.31,0.01696925,1,-197.53999999999996,0.006124519999999998
1203.73,0.09,1,1401.4,1.0,1,-197.67000000000007,-0.91
1203.72,0.03250224,2,1401.47,0.06774136,1,-197.75,-0.03523912
1203.64,0.05766222,1,1401.5,0.00792591,1,-197.8599999999999,0.04973631
1203.57,0.08171427,1,1401.64,0.00755143,1,-198.07000000000016,0.07416284000000001
1203.56,0.0096,1,1401.75,0.75683487,1,-198.19000000000005,-0.74723487
1203.54,3.57772372,2,1401.84,3.74059819,1,-198.29999999999995,-0.16287447000000022
1203.47,0.04129725,1,1401.94,0.04617,1,-198.47000000000003,-0.004872750000000002
1203.46,1.24142057,1,1401.97,0.001,1,-198.51,1.2404205700000002
1203.45,0.30830945,2,1402.0,29.06287,2,-198.54999999999995,-28.75456055
1203.38,0.00531388,1,1402.12,0.0871,1,-198.73999999999978,-0.08178611999999999
1203.35,0.60105798,1,1402.19,0.09596539,1,-198.84000000000015,0.50509259
1203.28,0.09166521,1,1402.27,0.25359586,1,-198.99,-0.16193065
1203.19,0.02048795,1,1402.38,0.03109267,1,-199.19000000000005,-0.010604719999999998
1203.16,0.02065394,1,1402.39,0.01217066,1,-199.23000000000002,0.00848328
1203.07,0.15,1,1402.41,0.11603171,1,-199.34000000000015,0.03396829
1203.01,0.23651715,1,1402.49,0.01893368,1,-199.48000000000002,0.21758347
1203.0,13.10748623,14,1402.6,0.00239667,1,-199.5999999999999,13.10508956
1202.96,0.18225902,2,1402.71,2.31717956,1,-199.75,-2.13492054
1202.91,0.05284377,1,1402.8,0.01914945,1,-199.88999999999987,0.03369432
1202.86,1.0,1,1402.82,0.02226371,1,-199.96000000000004,0.97773629
1202.84,0.02214558,1,1403.0,22.68236294,3,-200.16000000000008,-22.66021736
